IRIS;DISP_TP6021;DISP_INCERT21;DISP_Q121;DISP_MED21;DISP_Q321;DISP_EQ21;DISP_D121;DISP_D221;DISP_D321;DISP_D421;DISP_D621;DISP_D721;DISP_D821;DISP_D921;DISP_RD21;DISP_S80S2021;DISP_GI21;DISP_PACT21;DISP_PTSA21;DISP_PCHO21;DISP_PBEN21;DISP_PPEN21;DISP_PPAT21;DISP_PPSOC21;DISP_PPFAM21;DISP_PPMINI21;DISP_PPLOGT21;DISP_PIMPOT21;DISP_NOTE21
692830101;11,0;1;19220;25500;32610;0,53;13070;17780;20590;23280;28150;30990;34560;41640;3,2;3,8;0,254;81,8;73,9;2,6;5,3;20,0;9,8;5,5;2,7;2,1;0,7;-17,1;0
692830102;11,0;1;18220;24250;31120;0,53;13260;16790;19640;22110;26590;29410;33040;39820;3,0;3,4;0,234;81,7;76,4;2,6;2,7;21,3;6,5;5,8;2,6;2,2;1,0;-15,3;0
692830103;7,0;2;21010;26850;32900;0,44;16210;19590;22700;24690;28770;31140;34540;39270;2,4;2,8;0,195;80,2;74,1;3,3;2,8;26,0;5,6;3,7;2,1;1,3;0,3;-15,5;0
692830104;3,0;1;23550;29030;35360;0,41;17940;22410;24640;26780;31210;33830;37780;44730;2,5;2,9;0,209;76,1;70,5;2,2;3,4;29,8;8,6;2,6;1,4;0,9;0,3;-17,1;0
692860101;10,0;1;19620;26490;34480;0,56;13620;17670;21240;23840;29740;32840;37040;47280;3,5;4,0;0,266;87,1;79,1;2,6;5,4;19,0;8,0;4,5;2,1;1,7;0,7;-18,6;0
692860102;7,0;1;22830;31480;42660;0,63;16070;21100;24630;27930;34700;39850;46020;57980;3,6;5,4;0,345;78,0;68,9;2,4;6,7;23,2;20,5;2,3;1,0;1,0;0,3;-24,0;0
692860201;45,0;2;10890;14620;21310;0,71;8570;10480;11640;13180;15970;18700;22990;27540;3,2;3,9;0,278;64,7;57,3;4,8;2,6;21,0;2,9;21,4;7,9;9,1;4,4;-10,0;0
692860202;33,0;2;12600;16770;23650;0,66;9880;11670;13200;15070;18680;21730;25900;32300;3,3;4,4;0,311;68,1;59,7;4,6;3,8;25,9;7,7;12,5;5,0;4,9;2,6;-14,2;0
692860301;47,0;2;11420;14100;18490;0,50;9060;10740;11790;12910;15620;17420;19800;24960;2,8;3,9;0,291;62,0;54,2;5,0;2,8;19,6;5,8;23,5;6,8;11,5;5,2;-10,9;0
692860302;32,0;1;12800;17430;23110;0,59;9810;12060;13550;15310;19330;21590;24300;28780;2,9;3,3;0,238;61,7;55,9;3,9;1,9;31,0;3,7;13,8;4,8;6,1;2,9;-10,2;0
692860303;27,0;2;13730;17550;22890;0,52;10480;13120;14610;15740;19630;21540;24340;27930;2,7;2,9;0,212;66,1;s;s;s;27,9;3,3;13,0;4,8;5,7;2,5;-10,3;1
692860304;31,0;2;12860;16850;22590;0,58;10280;11990;13660;15130;19250;21550;23980;27760;2,7;3,0;0,220;64,8;58,3;5,3;1,2;25,7;2,7;16,7;7,3;6,0;3,4;-9,9;0
692860401;37,0;2;12150;15890;21160;0,57;9900;11440;12950;14300;17840;20100;22540;26340;2,7;3,0;0,223;61,1;54,4;5,5;1,2;28,0;3,2;16,6;5,8;7,3;3,5;-8,9;0
692860402;49,0;2;11230;13960;17920;0,48;9030;10600;11720;12700;15340;16810;19290;22770;2,5;2,8;0,204;58,7;52,8;5,4;0,5;19,7;1,3;27,4;9,2;12,6;5,6;-7,1;0
692860501;9,0;1;20000;26660;33900;0,52;14670;18350;21340;23710;29060;32330;35870;43550;3,0;3,6;0,246;78,0;71,8;2,6;3,6;27,0;7,8;3,9;1,8;1,5;0,6;-16,7;0
692860502;13,0;1;17290;23400;29010;0,50;12870;15800;18790;21270;25540;27700;30860;36170;2,8;3,3;0,234;77,6;69,8;3,4;4,4;25,1;6,0;5,7;2,7;2,0;1,0;-14,4;0
692870101;5,0;1;21260;27300;34310;0,48;16630;20300;22520;25090;30110;32920;36150;45160;2,7;3,6;0,267;80,6;74,5;2,3;3,8;22,1;12,6;2,6;1,5;0,8;0,3;-17,9;0
692870102;4,0;1;23450;30030;38260;0,49;18300;22300;24870;27360;32960;36330;40620;48960;2,7;3,4;0,246;83,6;76,7;2,6;4,3;23,7;9,6;2,3;1,3;0,7;0,3;-19,2;0
692900101;33,0;2;12450;17460;22880;0,60;8980;11830;13340;15180;19490;21970;24240;29010;3,2;3,5;0,241;72,6;65,2;5,3;2,1;21,3;3,5;13,1;5,8;4,8;2,5;-10,5;0
692900102;15,0;2;16210;21530;26830;0,49;12200;15140;17420;19630;23110;25300;28750;31940;2,6;3,1;0,213;81,0;75,6;3,5;1,9;21,4;3,6;6,9;3,6;2,4;0,9;-12,9;0
692900103;21,0;1;14520;19620;25300;0,55;11080;13680;15310;17650;21520;23870;26470;30720;2,8;3,1;0,224;82,7;76,9;3,9;1,9;16,7;3,0;9,9;4,0;4,0;1,9;-12,3;0
692900104;11,0;2;18000;22040;27390;0,43;13530;16930;18840;20460;23830;26110;29110;33130;2,4;2,7;0,194;75,0;70,1;3,0;1,9;27,6;4,4;6,2;3,0;2,3;0,9;-13,2;0
692900105;25,0;1;13950;19120;24810;0,57;10850;13030;15170;16930;21140;23280;26160;31010;2,9;3,4;0,240;76,6;71,4;3,6;1,6;21,7;3,8;10,5;3,7;4,7;2,1;-12,6;0
692900201;7,0;2;20830;26950;33510;0,47;15030;18640;22020;24700;29210;31700;35600;41750;2,8;3,5;0,240;70,8;63,0;3,0;4,8;31,6;11,3;3,9;1,8;1,7;0,4;-17,6;0
692900202;7,0;2;20220;25910;32850;0,49;15460;18690;21620;23880;28220;31100;35040;42540;2,8;3,2;0,233;73,7;65,7;2,6;5,4;33,6;6,3;2,8;1,5;1,0;0,3;-16,4;0
692900301;18,0;1;15480;21610;27430;0,55;11600;14230;17040;19410;23700;26000;28910;32730;2,8;3,2;0,223;86,4;79,7;3,9;2,8;15,1;3,2;8,8;4,0;3,2;1,6;-13,5;0
692900302;29,0;1;12980;17960;23440;0,58;9390;12250;14030;16040;19830;22130;24780;29490;3,1;3,6;0,243;71,1;65,1;4,3;1,7;23,3;2,9;13,5;4,9;6,0;2,6;-10,8;0
692900401;37,0;2;12250;16020;20970;0,54;9420;11240;12970;14270;17410;19690;22310;26340;2,8;3,1;0,223;69,1;62,3;5,5;1,3;19,7;1,4;19,0;7,7;7,7;3,6;-9,2;0
